116309,Crime in the Streets (1956),Crime
116311,Crisis (1950),Drama|Thriller     
116313,Cross My Heart (1987),Comedy|Roma
116315,Crush (2009),Drama|Horror|Thrille
116317,Crush (2013),Thriller            
116319,Crusoe (1988),Action|Adventure|Dr
116321,Cry 'Havoc' (1943),Drama|War     
116323,Cry of the City (1948),Crime|Dram
116325,Curandero (2005),Horror          
116327,Curse of the Blood Ghouls (1962),
116329,Curse of the Starving Class (1994
116331,Cyborg 3: The Recycler (1995),Act
116333,Cyborg Cop (1993),Action|Sci-Fi  
116335,Cyborg Cop II (1994),Action|Sci-F
116337,Cyborg Cop III (1995),Action|Sci-
116339,Cynthia (1947),Comedy|Drama      
116341,Dana Carvey: Squatting Monkeys Te
116343,Dave Attell: Captain Miserable (2
116345,Dakota's Summer (2014),Children  
116347,Danger Zone (1996),(no genres lis
116349,Dangerous Mission (1954),Action|M
116351,Charlie Chan in Dangerous Money (
116387,Muddy River (1981),Drama         
116397,Stonehearst Asylum (2014),Thrille
116399,Russia 88 (2009),Drama           
116401,Strawberry Wine (2009),Drama     
116403,The Third Half (2012),Drama|Roman
116405,A Star Athlete (1937),Comedy|Dram
116407,Snake Woman's Curse (1968),Horror
116409,Aglaya (2012),Drama              
116411,Tangerines (2013),Drama          
116413,Life Partners (2014),Comedy|Roman
116415,Anatomy of a Love Seen (2014),Dra
116417,The Snow Woman (1968),Fantasy|Hor
116419,Drive Hard (2014),Action|Comedy|C
116421,The Ghost Story of Oiwa's Spirit 
116423,An Apology to Elephants (2013),Do
116425,Ecstasy in Entropy (1999),(no gen
116427,Air Raid Wardens (1943),Children|
116429,Alias the Doctor (1932),Drama    
116431,Now! (1967),Documentary          
116433,America's Most Haunted Inns (2004
116435,Building the Inferno: Nobuo Nakag
116437,"Baby Peggy, the Elephant in the 
116439,Captain January (1924),Drama     
116441,Heart of a Lion (2013),Comedy|Dra
116443,Counterplot (1959),Crime|Drama   
116445,Crazy Enough (2013),Comedy       
116447,Dark of the Sun (1968),Action|Adv
116449,Endless Love (1993),Drama|Romance
116451,Frisco Kid (1935),Adventure|Roman
116453,Hateship Loveship (2013),Drama   
116455,Heart Of Dixie (1989),Drama      
116457,Hearts Divided (1936),Drama|Roman
116459,Hong Kong Confidential (1958),Act
116461,How the Toys Saved Christmas (199
116463,Ice Castles (2010),Drama|Romance 
116465,In Secret (2013),Crime|Drama|Roma
116467,It's a Small World (1950),Comedy 
116469,Kickboxer 5 (1995),Action|Thrille
116471,Kiki (1926),Comedy               
116473,Kiki (1931),Musical              
116475,King of the Khyber Rifles (1953),
116477,My Prairie Home (2014),Documentar
116479,Let's Spend the Night Together (1
116481,Man for a Day (2012),Documentary 
116483,Hawaii (2013),Romance            
116485,The Skinny (2012),Comedy|Drama|Ro
116487,Remington and the Curse of the Zo
116489,Out in the Dark (2012),Drama|Roma
116491,The Noble Family (2013),Comedy   
116493,The Returned (2013),Drama|Horror|
116495,52 Tuesdays (2014),Children|Drama
116497,Everybody's Got Somebody... Not M
116499,The True Story of Puss 'n Boots (
116501,Die Fighting (2014),Action|Thrill
116503,The Possession of Michael King (2
116505,New Kids Nitro (2011),Action|Come
116507,Mission London (2010),Comedy     
116509,Bombs Over Monte Carlo (1931),Com
116511,The Broken Jug (1937),Comedy     
116513,'Master Harold' ... And the Boys 
116515,Mohawk (1956),Action|Adventure|Ro
116517,Navy Blues (1929),Comedy|Drama   
116519,Our Mother's House (1967),Drama|T
116521,Over the Brooklyn Bridge (1984),C
116523,"Pier 5, Havana (1959)",Action|Ad
116525,Circus (1936),Comedy|Musical     
116527,Saturday's Children (1940),Drama|
116529,Stalingrad (2013),Action|Drama|Wa
116531,Say It with Songs (1929),(no genr
116533,Scarecrow (2013),Horror          
116535,Scarecrow (2002),Action|Comedy|Dr
116537,Shipmates Forever (1935),Musical 
116539,Small Time (2014),Comedy|Drama   
116543,So Long Letty (1929),Comedy|Music
116547,Soldier of Fortune (1955),Adventu
116549,Soldier of Fortune (1976),Adventu
116551,The Dark Past (1948),Crime|Film-N
116553,The Desperate Trail (1995),Action
116555,The Disembodied (1957),Horror    
116557,The Rag Man (1925),Comedy|Drama  
116560,The Secret Invasion (1964),Action
116562,The Sweet Ride (1968),Drama      
116564,The Whistler (1944),Mystery|Thril
116566,Tommy and the Cool Mule (2009),Ch
116568,Young Tom Edison (1940),Drama    
116570,The Youngest Profession (1943),Co
116572,"Dance, Fools, Dance (1931)",Crim
116574,Dangerous When Wet (1953),Comedy|
116576,Danny Roane: First Time Director 
116578,Dante's Inferno (1911),Adventure|
116580,Dante's Inferno (2007),Animation|
116584,Dark Alibi (1946),Crime|Drama|Mys
116586,David Spade: Take the Hit (1998),
116588,Day of the Evil Gun (1968),Action
116590,Death In Love (2008),Drama|Romanc
116594,Driftin' River (1946),Western    
116596,Devotion (1946),Drama            
116598,Dirty Little Trick (2011),Crime|T
116600,Do Not Disturb (1965),Comedy     
116604,Dark Fields (2009),Horror        
116606,Dark Hearts (2014),Drama|Thriller
116608,Dark House (2014),Horror|Thriller
116647,The Emperor of California (1936),
116660,Free Fall (2013),Drama           
116664,Advanced Style (2014),Comedy|Docu
116666,Dr Jekyll & Sister Hyde (1971),Ho
116668,Dead Snow 2: Red vs. Dead (2014) 
116674,Dawn Rider (2012),Action|Western 
116678,Dead Heat (2002),Action|Comedy|Dr
116680,Twice-Told Tales (1963),Horror|My
116682,Decoder (1984),Horror|Mystery|Sci
116686,Deadly Dreams (1988),Horror|Thril
116688,Prime Evil (1988),Horror         
116694,Dead Hooker in a Trunk (2009),Act
116696,Dead Man's Eyes (1944),Horror|Mys
116698,Dead Men Tell (1941),Comedy|Crime
116700,Elle: A Modern Cinderella Tale (2
116702,Zatoichi (1989),Action|Drama     
116704,Zanjeer (1973),(no genres listed)
116708,Youngblood (1978),Drama          
116710,Young Man with a Horn (1950),Dram
116716,Young Cassidy (1965),Drama       
116718,Volga - Volga (1938),Comedy|Music
116720,The Inhabited Island 2: Rebellion
116722,Stromberg - Der Film (2014),Comed
116724,You Are the Apple of My Eye (2011
116726,Hamilton - In the Interest of the
116728,Out of Bounds (2011),Drama       
116730,Dead of the Nite (2013),Horror   
116732,Moscow Laughs (1934),Comedy|Music
116734,7eventy 5ive (2007),Horror|Thrill
116736,Deadfall (1968),Action|Crime|Dram
116738,DeadHeads (2011),Adventure|Comedy
116740,Deadline (2004),Documentary      
116742,Secret (2007),Drama|Fantasy|Roman
116744,Warriors of the Rainbow: Seediq B
116748,Deadline (2012),Drama|Mystery|Thr
116750,Deadline at Dawn (1946),Film-Noir
116752,Deal (2008),Comedy|Drama         
116754,Dear Brigitte (1965),Comedy      
116756,Death of a Scoundrel (1956),Crime
116758,Death Racers (2008),Action|Advent
116760,Death Valley Rangers (1943),Weste
116762,Death Warrior (2009),Action|Thril
116766,Deja Vu (1985),Drama             
116768,Deliver Us from Evil (2009),Thril
116770,Last Passenger (2013),Action|Myst
116772,The Hanoi Hilton (1987),Drama|War
116779,"Fat, Sick & Nearly Dead 2 (2014)
116781,Serena (2014),Drama              
116783,Queens Of Evil (1970),Fantasy|Hor
116787,The Four Feathers (1978),Adventur
116789,Hennessy (1975),Action|Drama|Thri
116791,Callan (1974),Thriller           
116793,The Violent Enemy (1967),Crime|Dr
116795,The Dream Maker (1963),Comedy|Mus
116797,The Imitation Game (2014),Drama|T
116799,Inherent Vice (2014),Comedy|Crime
116801,Labyrinth of Lies (2014),Drama   
116803,Battle of the Warriors (2006),Act
116805,Confucius (2010),Drama           
116807,Babysitting (2014),Comedy        
116809,Curse of the Fly (1965),Horror|Sc
116811,The Devil-Ship Pirates (1964),Act
116813,The Brides of Fu Manchu (1966),Ac
116815,Witchcraft (1964),Horror         
116817,Rudderless (2014),Comedy|Drama   
116819,Jackboots on Whitehall (2011),Ani
116821,Dirty Bomb (2011),Comedy         
116823,The Hunger Games: Mockingjay - Pa
116825,Those Fantastic Flying Fools (196
116827,Dark Places (1974),Horror|Thrille
116831,"Give 'em Hell, Malone (2009)",Ac
116833,Son of the White Mare (1981),Adve
116835,Samson & Sally (1984),Animation|C
116837,The Little Fox (1981),Adventure|A
116839,Gett: The Trial of Viviane Amsale
116841,Rosewater (2014),Drama           
116843,Freak Out! (2014),Documentary    
116845,Valley Uprising (2014),Documentar
116847,United States of Secrets (Part On
116849,Sex Ed (2014),Comedy|Romance     
116851,The Apocalypse (2002),Action|Dram
116853,A Good Marriage (2014),Thriller  
116855,The Way He Looks (2014),Drama|Rom
116857,Love and Honor (2012),Drama|Roman
116859,Remember Sunday (2013),Drama|Roma
116861,The Gilded Cage (2013),Comedy    
116863,Beauty Prize (1930),Drama        
116865,Street of Chance (1930),Drama    
116867,Romance (1930),Drama|Romance     
116869,Illicit (1931),Drama|Romance     
116871,Other Men's Women (1931),Drama|Ro
116873,Ambassador Bill (1931),Comedy    
116875,Inspiration (1931),Drama         
116877,The Royal Bed (1931),Comedy      
116879,The Beast of the City (1932),Crim
116881,The Cabin in the Cotton (1932),Dr
116883,The Last Mile (1932),Crime|Drama 
116885,The Man Who Played God (1932),Dra
116887,Exodus: Gods and Kings (2014),Act
116889,Attack on Darfur (2009),Action|Dr
116891,Max Schmeling (2010),Action|Drama
116893,Trash (2014),Adventure|Crime|Dram
116895,Frozen Days (2005),Drama|Mystery|
116897,Wild Tales (2014),Comedy|Drama|Th
116899,Summer Days With Coo (2007),Anima
116901,Ambition (2014),Sci-Fi           
116903,Head Over Heels (2012),Animation|
116905,Patema Inverted (2013),Adventure|
116907,Fed Up (2014),Documentary        
116909,The Oblong Box (1969),Horror     
116911,"Yobi, The Five-Tailed Fox (2007)
116913,The Savior (1971),Drama          
116915,Arcana (1972),Drama|Horror|Myster
116917,Whoregasm (1988),(no genres liste
116919,The Johnstown Flood (1926),Drama 
116921,Police State (1987),Drama        
116923,Kiss Me Goodbye (1986),(no genres
116925,The Male Animal (1942),Comedy|Rom
116927,Rio Rita (1942),Comedy|Musical|Ro
116929,The Undying Monster (1942),Drama|
116931,One Night in the Tropics (1940),C
116933,The Fighting 69th (1940),Action|A
116935,Riley Rewind (2013),Drama|Sci-Fi 
116937,My Gun is Quick (1957),Mystery   
116939,Werner - Beinhart! (1990),Action|
116941,Jetsons: The Movie (1990),Animati
116943,Thesis on a Homicide (2013),Crime
116945,Freedom (2009),Drama             
116947,Stand Off (2012),Comedy|Drama    
116949,Thrust in Me (1985),(no genres li
116951,Bo Burnham: what. (2013),Comedy  
116953,Magic Camp (2012),Children|Docume
116955,The Wild World of Lydia Lunch (19
116957,The Reunion (2013),Drama         
116959,Embracing (1992),Documentary     
116961,Katatsumori (1994),Documentary   
116963,Ski School (1991),Comedy         
116965,See Heaven (1995),Documentary    
116969,Paths of Hate (2011),Action|Anima
116971,Bloody Birthday (1981),Horror|Thr
116973,Ski Patrol (1990),Action|Comedy  
116975,Long Way Round (2004),Adventure|D
116977,Dumb and Dumber To (2014),Comedy 
116979,The Legend of Sarila (2013),Adven
116981,Imago mortis (2009),Horror       
116983,The Gun That Won the West (1955),
116985,The Longest Week (2014),Comedy|Dr
116987,Gunfighters (1947),Action|Drama|R
116989,Tales of the Grim Sleeper (2014),
116991,"Yes Men Are Revolting, The (2014
117003,God Is the Bigger Elvis (2012),Do
117017,The Wicker Tree (2011),Drama|Horr
117022,The Fantasist (1986),Thriller    
117061,The Green (2011),Drama           
117065,The Damned (2014),Horror|Mystery|
117103,Deliver Us From Evil (1973),Crime
117105,Delta Force One: The Lost Patrol 
117107,Miss Meadows (2014),Drama        
117109,Too Many Cooks (2014),Comedy     
117111,Pardon Us (1931),Comedy|Crime|Dra
117113,Murder Over New York (1940),Comed
117115,Repentance (2013),Drama|Horror|Th
117117,Quantum Love (2014),Drama|Romance
117119,Cass (2008),Crime|Drama          
117121,Dorothy Mills (2008),Drama|Horror
117123,Dear White People (2014),Comedy|D
117125,The Man Who Loved Yngve (2008),Co
117127,Camino (2008),Drama              
117129,Alucarda (1977),Horror|Thriller  
117133,Painted Skin (2008),Action|Drama|
117136,One Chance (2013),Comedy|Drama   
117138,Rent: Filmed Live on Broadway (20
117140,Columbus Day (2008),Crime|Drama|T
117142,An Empress and the Warriors (2008
117144,See You in September (2010),Comed
117146,Lucky Them (2013),Drama          
117148,Dil Bole Hadippa! (2009),Comedy|D
117150,Dead Letter Office (1998),Comedy|
117152,Border Café (2005),Drama         
117154,Last Weekend (2014),Comedy|Drama 
117156,May in the Summer (2013),Comedy|D
117158,"Nono, the Zigzag Kid (2012)",Adv
117160,Tip Top (2013),Comedy|Thriller   
117162,October Gale (2014),Drama|Romance
117164,Musicwood (2012),Adventure|Docume
117166,Liar's Dice (2014),Adventure|Chil
117168,How Do You Write a Joe Schermann 
117170,Calloused Hands (2013),Drama     
117172,BFFs (2014),Comedy               
117174,Winter in the Blood (2013),Drama 
117176,The Theory of Everything (2014),D
117178,Amira & Sam (2014),Comedy|Drama|R
117180,Love Sick Love (2013),Thriller   
117182,Double Tide (2010),Documentary   
117184,"Moscow, Belgium (2008)",Comedy|D
117186,Brigham Young (1940),Romance|West
117188,Johnny Apollo (1940),Crime|Drama|
117190,It All Came True (1940),Comedy|Cr
117194,Dolphin Tale 2 (2014),Children|Dr
117196,Lucky Partners (1940),Comedy|Dram
117198,You're Missing the Point (1940),C
117300,Demoted (2011),Comedy            
117302,Denver and Rio Grande (1952),West
117304,Deranged (2012),Horror           
117306,Desert Sands (1955),Adventure    
117308,When the Game Stands Tall (2014),
117310,Aashiqui 2 (2013),Drama|Musical|R
117312,The ABCs of Death 2 (2014),Comedy
117314,Neurons to Nirvana (2013),Documen
117316,Fillmore (1972),(no genres listed
117318,The Flyboys (2008),Action|Adventu
117320,The Last Word (2008),Drama|Romanc
117322,Dream Boy (2008),Drama|Romance   
117324,Nothing to Lose (2008),Crime|Thri
117326,Take the Trash (2008),Comedy     
117328,Les invincibles (2013),Comedy    
117330,The Mark of the Angels - Miserere
117332,Wrestling Queens (2013),Comedy   
117334,The New Girlfriend (2014),Drama  
117336,The Missionaries (2014),Comedy|Ro
117338,Red Mist (2008),Horror|Thriller  
117340,On a marché sur Bangkok (2014),Co
117342,Real Time (2008),Comedy|Drama    
117344,Ragnarok (2013),Action|Adventure 
117346,Secrets Of State (2008),Thriller 
117348,Farm House (2008),Horror|Mystery|
117350,A Matador's Mistress (2008),Drama
117352,A Kind of America 2 (2008),Comedy
117354,Parasomnia (2008),Horror|Romance|
117356,Fast Track: No Limits (2008),Acti
117358,20th Century Boys - Chapter 1: Be
117360,Stiletto (2008),Action|Crime|Dram
117362,If You Are the One (2008),Comedy|
117364,Virunga (2014),Documentary|War   
117366,Sick Girl (2007),Crime|Horror|Thr
117368,The Madagascar Penguins in a Chri
117370,The Seven-Ups (1973),Action|Crime
117372,V/H/S: Viral (2014),Horror|Thrill
117374,Running from Crazy (2013),Documen
117376,April Story (1998),Romance       
117415,Happiness (2014),Documentary     
117418,Victor and the Secret of Crocodil
117420,The Boy Who Cried Werewolf (2010)
117424,Nothing But the Night (1973),Crim
117426,Destroyer (1943),Adventure|Drama|
117428,Mr Hockey The Gordie Howe Story (
117430,Gone Nutty (2002),Animation|Comed
117432,The Heart Machine (2014),Drama|Th
117434,Starry Eyes (2014),Horror        
117436,End of the Road (1970),Comedy|Dra
117438,When Marnie Was There (2014),Anim
117440,Lupin the 3rd (2014),Action|Adven
117442,The Monkey King (2014),Action|Adv
117444,Song of the Sea (2014),Animation|
117446,Expelled from Paradise (2014),Ani
117448,Kiki's Delivery Service (2014),Fa
117450,Exit (2011),Drama                
117452,Tied (2013),Drama                
117454,The Magic Crystal (2011),Adventur
117456,Beyond the Lights (2014),Drama   
117458,Misunderstood (1984),Drama       
117460,Treasure of the Four Crowns (1983
117462,The Last Shark (1981),Adventure|H
117464,Paulette (2012),Comedy|Crime     
117466,In the Heart of the Sea (2015),Ac
117468,Leontine (1968),Comedy|Crime     
117470,Les Tuche (2011),Comedy          
117472,Comme les 5 doigts de la main (20
117474,Iceman (2014),Action|Comedy|Sci-F
117476,Stockholm Stories (2014),Drama   
117478,Pressed (2011),Action|Crime|Drama
117480,The Care Bears Adventure in Wonde
117482,Merry-Go-Round (1923),Drama      
117484,Fatty and Mabel Adrift (1916),Com
117486,A Connecticut Yankee in King Arth
117488,A Promise (2013),Drama|Romance   
117490,Alien Nation: Dark Horizon (1994)
117492,Alien Nation: Body and Soul (1995
117494,Alien Nation: The Enemy Within (1
117496,Alien Nation: Millennium (1996),S
117498,Fandry (2013),Children|Drama     
117500,Beauty For The Asking (1939),Dram
117502,Black Beauty (1946),Children|Dram
117504,Crackers (1984),Action|Comedy|Cri
117506,Deewaar (1975),Action|Crime|Drama
117509,City Slacker (2012),Romance      
117511,Hello Ladies: The Movie (2014),Co
117513,Jamilya (1969),Drama|Romance|War 
117515,Codebreaker (2011),Documentary|Dr
117517,Listen Up Philip (2014),Drama    
117519,Hot Stuff (1979),Comedy          
117521,Squeeze Play (1979),Comedy       
117523,Love You You (2011),Romance      
117525,Ain't in It for My Health: A Film
117527,Seducing Mr. Perfect (2006),Roman
117529,Jurassic World (2015),Action|Adve
117531,Watermark (2014),Documentary     
117533,Citizenfour (2014),Documentary   
